subregion1_code,date,type,new_confirmed_pred
MO,2021-10-28,prediction,4046.1052
MO,2021-10-29,prediction,4913.8145
MO,2021-10-30,prediction,4555.813
MO,2021-10-31,prediction,3868.4421
MO,2021-11-01,prediction,4428.3677
MO,2021-11-02,prediction,5224.9336
MO,2021-11-03,prediction,5480.0034
MO,2021-11-04,prediction,4075.5498
MO,2021-11-05,prediction,5379.3135
MO,2021-11-06,forecast,4734.113
MO,2021-11-07,forecast,3659.0276
MO,2021-11-08,forecast,5259.064
MO,2021-11-09,forecast,4105.818
MO,2021-11-10,forecast,4220.979
MO,2021-11-11,forecast,3626.0403
MO,2021-11-12,forecast,3661.2954
MO,2021-11-13,forecast,3232.788
MO,2021-11-14,forecast,4368.436
MO,2021-11-15,forecast,3973.164
MO,2021-11-16,forecast,5177.7617
MO,2021-11-17,forecast,3982.4182
MO,2021-11-18,forecast,5106.1367
MO,2021-11-19,forecast,3814.8103
MO,2021-11-20,forecast,4570.592
MO,2021-11-21,forecast,4553.797
MO,2021-11-22,forecast,4199.3765
MO,2021-11-23,forecast,4386.613
MO,2021-11-24,forecast,4247.098
MO,2021-11-25,forecast,5365.6914
MO,2021-11-26,forecast,3998.9216
MO,2021-11-27,forecast,4968.272
MO,2021-11-28,forecast,4905.5537
MO,2021-11-29,forecast,4626.19
MO,2021-11-30,forecast,4682.5317
MO,2021-12-01,forecast,3805.5728
MO,2021-12-02,forecast,3874.0505
MO,2021-12-03,forecast,4010.6365
MS,2021-10-16,prediction,1740.0157
MS,2021-10-17,prediction,1620.6552
MS,2021-10-18,prediction,1914.7231
MS,2021-10-19,prediction,2171.2837
MS,2021-10-20,prediction,1829.1509
MS,2021-10-21,prediction,1360.5432
MS,2021-10-22,prediction,1222.6283
MS,2021-10-23,prediction,1220.8649
MS,2021-10-24,prediction,1366.4164
MS,2021-10-25,prediction,3585.9893
MS,2021-10-26,prediction,2442.9663
MS,2021-10-27,prediction,1883.0522
MS,2021-10-28,prediction,2199.0742
MS,2021-10-29,prediction,1964.0319
MS,2021-10-30,prediction,1571.8918
MS,2021-10-31,prediction,1718.248
MS,2021-11-01,prediction,2703.3206
MS,2021-11-02,prediction,2805.7378
MS,2021-11-03,prediction,2244.9023
MS,2021-11-04,prediction,2243.5728
MS,2021-11-05,prediction,2291.325
MS,2021-11-06,forecast,1814.1206
MS,2021-11-07,forecast,1645.8678
MS,2021-11-08,forecast,2309.9783
MS,2021-11-09,forecast,2116.8022
MS,2021-11-10,forecast,2342.6794
MS,2021-11-11,forecast,1761.8945
MS,2021-11-12,forecast,1796.9674
MS,2021-11-13,forecast,1986.7108
MS,2021-11-14,forecast,1789.4391
MS,2021-11-15,forecast,3117.4226
MS,2021-11-16,forecast,2006.3926
MS,2021-11-17,forecast,1845.5187
MS,2021-11-18,forecast,2154.97
MS,2021-11-19,forecast,2162.8098
MS,2021-11-20,forecast,1771.9791
MS,2021-11-21,forecast,2073.1165
MS,2021-11-22,forecast,2685.202
MS,2021-11-23,forecast,2297.4114
MS,2021-11-24,forecast,2571.6445
MS,2021-11-25,forecast,2859.9973
MS,2021-11-26,forecast,2402.9023
MS,2021-11-27,forecast,2871.918
MS,2021-11-28,forecast,1771.3536
MS,2021-11-29,forecast,2127.0813
MS,2021-11-30,forecast,2211.7139
MS,2021-12-01,forecast,2233.4702
MS,2021-12-02,forecast,2724.3655
MS,2021-12-03,forecast,1965.388
MT,2021-10-16,prediction,1726.7515
MT,2021-10-17,prediction,2719.8538
MT,2021-10-18,prediction,2029.7499
MT,2021-10-19,prediction,3648.5754
MT,2021-10-20,prediction,2283.792
MT,2021-10-21,prediction,2354.131
MT,2021-10-22,prediction,2404.9392
MT,2021-10-23,prediction,2413.2976
MT,2021-10-24,prediction,2388.9731
MT,2021-10-25,prediction,2248.5059
MT,2021-10-26,prediction,2430.8108
MT,2021-10-27,prediction,2370.3108
MT,2021-10-28,prediction,2483.2527
MT,2021-10-29,prediction,2573.339
MT,2021-10-30,prediction,1774.2764
MT,2021-10-31,prediction,1906.8506
MT,2021-11-01,prediction,2148.9465
MT,2021-11-02,prediction,2204.5315
MT,2021-11-03,prediction,2645.9182
MT,2021-11-04,prediction,2536.953
MT,2021-11-05,prediction,2013.4216
