subregion1_code,date,type,new_confirmed_pred
MS,2021-11-17,forecast,3198.5136
MS,2021-11-18,forecast,3189.0227999999993
MS,2021-11-19,forecast,3196.038
MS,2021-11-20,forecast,3183.2516
MS,2021-11-21,forecast,3180.2064
MS,2021-11-22,forecast,3224.6279999999997
MS,2021-11-23,forecast,3198.0431999999996
MS,2021-11-24,forecast,3188.408
MS,2021-11-25,forecast,3194.664
MS,2021-11-26,forecast,3204.3044
MS,2021-11-27,forecast,3196.29
MS,2021-11-28,forecast,3192.3711999999996
MS,2021-11-29,forecast,3197.484
MS,2021-11-30,forecast,3198.2519999999995
MS,2021-12-01,forecast,3187.2808
MS,2021-12-02,forecast,3251.5512
MS,2021-12-03,forecast,3196.4811999999997
MT,2021-10-16,prediction,607.8345999999999
MT,2021-10-17,prediction,594.6917999999998
MT,2021-10-18,prediction,608.3437999999998
MT,2021-10-19,prediction,594.3757999999998
MT,2021-10-20,prediction,616.9027999999998
MT,2021-10-21,prediction,607.6229999999998
MT,2021-10-22,prediction,607.0377999999998
MT,2021-10-23,prediction,604.3357999999998
MT,2021-10-24,prediction,608.2724
MT,2021-10-25,prediction,592.4347999999998
MT,2021-10-26,prediction,597.5953999999998
MT,2021-10-27,prediction,593.9587999999998
MT,2021-10-28,prediction,574.9661999999998
MT,2021-10-29,prediction,597.7137999999998
MT,2021-10-30,prediction,589.6657999999998
MT,2021-10-31,prediction,594.6759999999998
MT,2021-11-01,prediction,604.9169999999998
MT,2021-11-02,prediction,610.5053999999999
MT,2021-11-03,prediction,616.2962
MT,2021-11-04,prediction,598.6605999999998
MT,2021-11-05,prediction,596.0873999999999
MT,2021-11-06,forecast,606.3883999999999
MT,2021-11-07,forecast,630.3792
MT,2021-11-08,forecast,607.8615999999998
MT,2021-11-09,forecast,609.6365999999998
MT,2021-11-10,forecast,578.9885999999999
MT,2021-11-11,forecast,604.9357999999999
MT,2021-11-12,forecast,593.3245999999998
MT,2021-11-13,forecast,599.8567999999998
MT,2021-11-14,forecast,601.4483999999999
MT,2021-11-15,forecast,604.0795999999999
MT,2021-11-16,forecast,568.7167999999998
MT,2021-11-17,forecast,593.2365999999998
MT,2021-11-18,forecast,590.9211999999999
MT,2021-11-19,forecast,562.4991999999999
MT,2021-11-20,forecast,597.1027999999998
MT,2021-11-21,forecast,589.8409999999998
MT,2021-11-22,forecast,596.1829999999998
MT,2021-11-23,forecast,608.0143999999999
MT,2021-11-24,forecast,598.0921999999998
MT,2021-11-25,forecast,605.3031999999998
MT,2021-11-26,forecast,587.0523999999999
MT,2021-11-27,forecast,595.6055999999999
MT,2021-11-28,forecast,598.3929999999998
MT,2021-11-29,forecast,599.9167999999999
MT,2021-11-30,forecast,594.4215999999999
MT,2021-12-01,forecast,597.9305999999999
MT,2021-12-02,forecast,567.1399999999998
MT,2021-12-03,forecast,594.8183999999998
NC,2021-10-16,prediction,13428.2264
NC,2021-10-17,prediction,13467.4396
NC,2021-10-18,prediction,13507.9344
NC,2021-10-19,prediction,17781.0306
NC,2021-10-20,prediction,13561.096599999999
NC,2021-10-21,prediction,13452.546799999998
NC,2021-10-22,prediction,13493.6986
NC,2021-10-23,prediction,13381.8224
NC,2021-10-24,prediction,13490.033599999999
NC,2021-10-25,prediction,13484.3426
NC,2021-10-26,prediction,13451.6446
NC,2021-10-27,prediction,13504.1916
NC,2021-10-28,prediction,13476.6896
NC,2021-10-29,prediction,13497.5556
NC,2021-10-30,prediction,13361.478399999998
NC,2021-10-31,prediction,13488.2786
NC,2021-11-01,prediction,13432.2554
NC,2021-11-02,prediction,13496.1566
NC,2021-11-03,prediction,13467.313400000001
NC,2021-11-04,prediction,13492.936599999999
NC,2021-11-05,prediction,13422.3388
NC,2021-11-06,forecast,13406.216400000001
NC,2021-11-07,forecast,13480.034599999999
NC,2021-11-08,forecast,13491.3566
NC,2021-11-09,forecast,13486.840400000001
NC,2021-11-10,forecast,15225.145399999998
NC,2021-11-11,forecast,13501.2376
NC,2021-11-12,forecast,13463.9226
NC,2021-11-13,forecast,13446.1104
NC,2021-11-14,forecast,13477.9396
NC,2021-11-15,forecast,13500.5806
NC,2021-11-16,forecast,13451.8036
NC,2021-11-17,forecast,13494.2146
NC,2021-11-18,forecast,13493.9686
NC,2021-11-19,forecast,13466.1916
NC,2021-11-20,forecast,13345.579599999997
NC,2021-11-21,forecast,13431.725400000001
NC,2021-11-22,forecast,13488.4154
NC,2021-11-23,forecast,13447.4386
NC,2021-11-24,forecast,13496.1344
NC,2021-11-25,forecast,13460.614599999999
NC,2021-11-26,forecast,13477.7896
NC,2021-11-27,forecast,13316.891599999997
NC,2021-11-28,forecast,13559.8356
NC,2021-11-29,forecast,13488.0456
NC,2021-11-30,forecast,13482.2394
NC,2021-12-01,forecast,13478.5816
NC,2021-12-02,forecast,13696.8154
NC,2021-12-03,forecast,13486.1786
AK,2021-10-16,prediction,1169.497
AK,2021-10-17,prediction,1174.855
AK,2021-10-18,prediction,1151.123
AK,2021-10-19,prediction,1146.934
AK,2021-10-20,prediction,1143.768
AK,2021-10-21,prediction,1151.335
AK,2021-10-22,prediction,1174.48
AK,2021-10-23,prediction,1173.847
AK,2021-10-24,prediction,1139.924
AK,2021-10-25,prediction,1152.694
AK,2021-10-26,prediction,1162.447
AK,2021-10-27,prediction,1147.054
AK,2021-10-28,prediction,1168.051
AK,2021-10-29,prediction,1154.715
AK,2021-10-30,prediction,1152.125
AK,2021-10-31,prediction,1145.003
AK,2021-11-01,prediction,1162.592
AK,2021-11-02,prediction,1144.708
AK,2021-11-03,prediction,1143.104
AK,2021-11-04,prediction,1143.431
AK,2021-11-05,prediction,1177.912
AK,2021-11-06,forecast,1146.127
AK,2021-11-07,forecast,1146.429
AK,2021-11-08,forecast,1169.873
AK,2021-11-09,forecast,1174.468
AK,2021-11-10,forecast,1196.306
AK,2021-11-11,forecast,1147.268
AK,2021-11-12,forecast,1146.145
AK,2021-11-13,forecast,1148.521
AK,2021-11-14,forecast,1166.906
AK,2021-11-15,forecast,1146.834
AK,2021-11-16,forecast,1169.984
AK,2021-11-17,forecast,1139.99
AK,2021-11-18,forecast,1152.786
AK,2021-11-19,forecast,1147.087
AK,2021-11-20,forecast,1166.89
AK,2021-11-21,forecast,1143.993
AK,2021-11-22,forecast,1141.731
AK,2021-11-23,forecast,1151.495
AK,2021-11-24,forecast,1173.718
AK,2021-11-25,forecast,1149.776
AK,2021-11-26,forecast,1145.848
AK,2021-11-27,forecast,1174.859
AK,2021-11-28,forecast,1175.562
AK,2021-11-29,forecast,1197.828
AK,2021-11-30,forecast,1146.09
AK,2021-12-01,forecast,1148.292
AK,2021-12-02,forecast,1148.234
AK,2021-12-03,forecast,1169.452
AL,2021-10-16,prediction,3734.311
AL,2021-10-17,prediction,3726.4127999999996
AL,2021-10-18,prediction,3686.1967999999997
AL,2021-10-19,prediction,3434.653
AL,2021-10-20,prediction,3170.2677999999996
AL,2021-10-21,prediction,3093.5078
AL,2021-10-22,prediction,3065.9298
AL,2021-10-23,prediction,3117.1848
AL,2021-10-24,prediction,3117.4278
AL,2021-10-25,prediction,3046.4728
AL,2021-10-26,prediction,3081.074
AL,2021-10-27,prediction,3103.8228
AL,2021-10-28,prediction,3068.4028
AL,2021-10-29,prediction,3082.948
AL,2021-10-30,prediction,3123.5388
AL,2021-10-31,prediction,3413.907
AL,2021-11-01,prediction,3438.3617999999997
AL,2021-11-02,prediction,3419.693
AL,2021-11-03,prediction,3122.935
AL,2021-11-04,prediction,3430.6337999999996
AL,2021-11-05,prediction,3711.758
AL,2021-11-06,forecast,3721.329
AL,2021-11-07,forecast,3710.969
AL,2021-11-08,forecast,3732.6848
AL,2021-11-09,forecast,3326.7668
AL,2021-11-10,forecast,3099.871
AL,2021-11-11,forecast,3109.7857999999997
AL,2021-11-12,forecast,3062.0278
AL,2021-11-13,forecast,3040.3268
AL,2021-11-14,forecast,3105.0498
AL,2021-11-15,forecast,3108.5908
AL,2021-11-16,forecast,3033.0667999999996
AL,2021-11-17,forecast,3105.346
AL,2021-11-18,forecast,3105.7637999999997
AL,2021-11-19,forecast,3061.7378
AL,2021-11-20,forecast,3046.855
AL,2021-11-21,forecast,3101.0208
AL,2021-11-22,forecast,3106.0067999999997
AL,2021-11-23,forecast,3091.9098
AL,2021-11-24,forecast,3100.3518
AL,2021-11-25,forecast,3096.319
AL,2021-11-26,forecast,3119.9757999999997
AL,2021-11-27,forecast,3138.5
AL,2021-11-28,forecast,3128.529
AL,2021-11-29,forecast,3129.4788
AL,2021-11-30,forecast,3097.5148
AL,2021-12-01,forecast,3055.0018
AL,2021-12-02,forecast,3100.0557999999996
AL,2021-12-03,forecast,3099.8037999999997
AR,2021-10-16,prediction,2801.205
AR,2021-10-17,prediction,2652.727
AR,2021-10-18,prediction,2677.131
AR,2021-10-19,prediction,2576.602
AR,2021-10-20,prediction,2655.217
AR,2021-10-21,prediction,2593.455
AR,2021-10-22,prediction,2561.73
AR,2021-10-23,prediction,2578.441
AR,2021-10-24,prediction,2656.578
AR,2021-10-25,prediction,2668.604
AR,2021-10-26,prediction,2591.485
AR,2021-10-27,prediction,2622.09
AR,2021-10-28,prediction,2549.326
AR,2021-10-29,prediction,2772.778
AR,2021-10-30,prediction,2624.732
AR,2021-10-31,prediction,2769.373
AR,2021-11-01,prediction,2650.094
AR,2021-11-02,prediction,2602.075
AR,2021-11-03,prediction,2818.909
AR,2021-11-04,prediction,2685.763
AR,2021-11-05,prediction,2598.656
AR,2021-11-06,forecast,2655.517
AR,2021-11-07,forecast,2658.696
AR,2021-11-08,forecast,2572.229
AR,2021-11-09,forecast,2594.545
AR,2021-11-10,forecast,2552.39
AR,2021-11-11,forecast,2597.794
AR,2021-11-12,forecast,2530.084
AR,2021-11-13,forecast,2527.816
AR,2021-11-14,forecast,2547.1
AR,2021-11-15,forecast,2611.88
AR,2021-11-16,forecast,2589.769
AR,2021-11-17,forecast,2528.736
AR,2021-11-18,forecast,2594.977
AR,2021-11-19,forecast,2574.866
AR,2021-11-20,forecast,2722.662
AR,2021-11-21,forecast,2590.152
AR,2021-11-22,forecast,2744.146
AR,2021-11-23,forecast,2614.231
AR,2021-11-24,forecast,2644.159
AR,2021-11-25,forecast,2741.368
AR,2021-11-26,forecast,2630.813
AR,2021-11-27,forecast,2597.882
AR,2021-11-28,forecast,2632.578
AR,2021-11-29,forecast,2583.76
AR,2021-11-30,forecast,2507.92
AR,2021-12-01,forecast,2594.655
AR,2021-12-02,forecast,2536.424
AR,2021-12-03,forecast,2581.899
AZ,2021-10-16,prediction,9689.176
AZ,2021-10-17,prediction,9699.072
AZ,2021-10-18,prediction,9746.164
AZ,2021-10-19,prediction,9847.573
AZ,2021-10-20,prediction,9906.639
AZ,2021-10-21,prediction,9750.233
AZ,2021-10-22,prediction,9754.384
AZ,2021-10-23,prediction,9687.73
AZ,2021-10-24,prediction,9753.984
AZ,2021-10-25,prediction,9874.084
AZ,2021-10-26,prediction,9799.208
AZ,2021-10-27,prediction,9923.9
AZ,2021-10-28,prediction,9743.871
AZ,2021-10-29,prediction,9745.192
AZ,2021-10-30,prediction,9781.915
AZ,2021-10-31,prediction,9754.386
AZ,2021-11-01,prediction,9867.04
AZ,2021-11-02,prediction,9898.404
AZ,2021-11-03,prediction,9897.89
AZ,2021-11-04,prediction,9740.356
AZ,2021-11-05,prediction,9754.543
AZ,2021-11-06,forecast,9764.31
AZ,2021-11-07,forecast,9744.754
AZ,2021-11-08,forecast,9872.805
AZ,2021-11-09,forecast,9887.498
AZ,2021-11-10,forecast,9867.893
AZ,2021-11-11,forecast,9879.148
AZ,2021-11-12,forecast,9761.841
AZ,2021-11-13,forecast,9683.871
AZ,2021-11-14,forecast,9745.911
AZ,2021-11-15,forecast,9867.251
AZ,2021-11-16,forecast,9865.048
AZ,2021-11-17,forecast,9860.81
AZ,2021-11-18,forecast,9821.972
AZ,2021-11-19,forecast,9745.19
AZ,2021-11-20,forecast,9780.956
AZ,2021-11-21,forecast,9781.915
AZ,2021-11-22,forecast,9862.261
AZ,2021-11-23,forecast,9880.532
AZ,2021-11-24,forecast,9898.615
AZ,2021-11-25,forecast,9762.994
AZ,2021-11-26,forecast,9727.597
AZ,2021-11-27,forecast,9699.368
AZ,2021-11-28,forecast,9750.871
AZ,2021-11-29,forecast,9886.903
AZ,2021-11-30,forecast,9881.795
AZ,2021-12-01,forecast,9867.664
AZ,2021-12-02,forecast,9862.715
AZ,2021-12-03,forecast,9766.629
CA,2021-10-16,prediction,29158.705
CA,2021-10-17,prediction,29235.752
CA,2021-10-18,prediction,29420.466
CA,2021-10-19,prediction,29411.811
CA,2021-10-20,prediction,29492.669
CA,2021-10-21,prediction,29461.108
CA,2021-10-22,prediction,29540.714
CA,2021-10-23,prediction,29302.253
CA,2021-10-24,prediction,29437.671
CA,2021-10-25,prediction,29455.151
CA,2021-10-26,prediction,29381.577
CA,2021-10-27,prediction,29528.705
CA,2021-10-28,prediction,29489.407
CA,2021-10-29,prediction,29453.786
CA,2021-10-30,prediction,29370.024
CA,2021-10-31,prediction,29329.085
CA,2021-11-01,prediction,29387.595
CA,2021-11-02,prediction,29364.607
CA,2021-11-03,prediction,29411.195
CA,2021-11-04,prediction,29434.063
CA,2021-11-05,prediction,29453.786
CA,2021-11-06,forecast,29394.028
CA,2021-11-07,forecast,29448.024
CA,2021-11-08,forecast,29444.542
CA,2021-11-09,forecast,29552.069
CA,2021-11-10,forecast,29291.94
CA,2021-11-11,forecast,29417.643
CA,2021-11-12,forecast,29421.626
CA,2021-11-13,forecast,29430.916
CA,2021-11-14,forecast,29392.4
CA,2021-11-15,forecast,29383.278
CA,2021-11-16,forecast,29405.419
CA,2021-11-17,forecast,30133.516
CA,2021-11-18,forecast,29565.861
CA,2021-11-19,forecast,29492.697
CA,2021-11-20,forecast,29403.79
CA,2021-11-21,forecast,29347.319
CA,2021-11-22,forecast,29457.928
CA,2021-11-23,forecast,29450.953
CA,2021-11-24,forecast,29265.993
CA,2021-11-25,forecast,29476.178
CA,2021-11-26,forecast,29445.419
CA,2021-11-27,forecast,29337.608
CA,2021-11-28,forecast,29378.173
CA,2021-11-29,forecast,29467.679
CA,2021-11-30,forecast,29382.288
CA,2021-12-01,forecast,29382.995
CA,2021-12-02,forecast,29291.83
CA,2021-12-03,forecast,29417.989
CO,2021-10-16,prediction,3524.052
CO,2021-10-17,prediction,3583.271
CO,2021-10-18,prediction,3477.604
CO,2021-10-19,prediction,3432.994
CO,2021-10-20,prediction,3413.467
CO,2021-10-21,prediction,3459.298
CO,2021-10-22,prediction,3386.792
CO,2021-10-23,prediction,3463.891
CO,2021-10-24,prediction,3370.983
CO,2021-10-25,prediction,3377.785
CO,2021-10-26,prediction,3400.709
CO,2021-10-27,prediction,3419.602
CO,2021-10-28,prediction,3395.249
CO,2021-10-29,prediction,3384.933
CO,2021-10-30,prediction,3396.586
CO,2021-10-31,prediction,3383.668
CO,2021-11-01,prediction,3402.045
CO,2021-11-02,prediction,3409.899
CO,2021-11-03,prediction,3434.029
CO,2021-11-04,prediction,3417.969
CO,2021-11-05,prediction,3398.562
CO,2021-11-06,forecast,3458.335
CO,2021-11-07,forecast,3450.73
CO,2021-11-08,forecast,3572.215
CO,2021-11-09,forecast,3381.704
CO,2021-11-10,forecast,3397.766
CO,2021-11-11,forecast,3405.129
CO,2021-11-12,forecast,3445.693
CO,2021-11-13,forecast,3380.617
CO,2021-11-14,forecast,3451.77
CO,2021-11-15,forecast,3391.094
CO,2021-11-16,forecast,3405.853
CO,2021-11-17,forecast,3431.772
CO,2021-11-18,forecast,3424.635
CO,2021-11-19,forecast,3394.771
CO,2021-11-20,forecast,3380.184
CO,2021-11-21,forecast,3404.947
CO,2021-11-22,forecast,3388.687
CO,2021-11-23,forecast,3413.908
CO,2021-11-24,forecast,3418.618
CO,2021-11-25,forecast,3489.472
CO,2021-11-26,forecast,3385.619
CO,2021-11-27,forecast,3445.638
CO,2021-11-28,forecast,3478.157
CO,2021-11-29,forecast,3472.873
CO,2021-11-30,forecast,3447.327
CO,2021-12-01,forecast,3370.105
CO,2021-12-02,forecast,3397.766
CO,2021-12-03,forecast,3386.929
DE,2021-10-16,prediction,489.669
DE,2021-10-17,prediction,1016.609
DE,2021-10-18,prediction,546.236
DE,2021-10-19,prediction,543.971
DE,2021-10-20,prediction,544.606
DE,2021-10-21,prediction,491.36
DE,2021-10-22,prediction,492.879
DE,2021-10-23,prediction,487.878
DE,2021-10-24,prediction,1003.463
DE,2021-10-25,prediction,492.808
DE,2021-10-26,prediction,484.817
DE,2021-10-27,prediction,489.198
DE,2021-10-28,prediction,491.265
DE,2021-10-29,prediction,490.26
DE,2021-10-30,prediction,491.07
DE,2021-10-31,prediction,991.393
DE,2021-11-01,prediction,541.339
DE,2021-11-02,prediction,485.061
DE,2021-11-03,prediction,1000.963
DE,2021-11-04,prediction,995.216
DE,2021-11-05,prediction,492.122
DE,2021-11-06,forecast,489.624
DE,2021-11-07,forecast,994.388
DE,2021-11-08,forecast,540.002
DE,2021-11-09,forecast,991.322
DE,2021-11-10,forecast,537.362
DE,2021-11-11,forecast,486.425
DE,2021-11-12,forecast,486.229
DE,2021-11-13,forecast,487.69
DE,2021-11-14,forecast,994.872
DE,2021-11-15,forecast,485.677
DE,2021-11-16,forecast,485.641
DE,2021-11-17,forecast,484.16
DE,2021-11-18,forecast,481.858
DE,2021-11-19,forecast,485.367
DE,2021-11-20,forecast,398.30159999999995
DE,2021-11-21,forecast,482.892
DE,2021-11-22,forecast,488.168
DE,2021-11-23,forecast,544.906
DE,2021-11-24,forecast,980.511
DE,2021-11-25,forecast,995.701
DE,2021-11-26,forecast,485.528
DE,2021-11-27,forecast,488.824
DE,2021-11-28,forecast,994.601
DE,2021-11-29,forecast,537.857
DE,2021-11-30,forecast,992.724
DE,2021-12-01,forecast,535.576
DE,2021-12-02,forecast,536.946
DE,2021-12-03,forecast,486.997
FL,2021-10-16,prediction,32136.713399999997
FL,2021-10-17,prediction,35218.87340000001
FL,2021-10-18,prediction,43679.70859999999
FL,2021-10-19,prediction,36304.2592
FL,2021-10-20,prediction,36405.2882
FL,2021-10-21,prediction,36827.8314
FL,2021-10-22,prediction,35247.686400000006
FL,2021-10-23,prediction,42317.383799999996
FL,2021-10-24,prediction,41862.4468
FL,2021-10-25,prediction,37052.4836
FL,2021-10-26,prediction,32986.303
FL,2021-10-27,prediction,35962.2738
FL,2021-10-28,prediction,32712.1564
FL,2021-10-29,prediction,32270.1772
FL,2021-10-30,prediction,40113.9016
FL,2021-10-31,prediction,43125.85859999999
FL,2021-11-01,prediction,37135.4946
FL,2021-11-02,prediction,36019.0736
FL,2021-11-03,prediction,32958.592
FL,2021-11-04,prediction,32290.869
FL,2021-11-05,prediction,31995.450399999998
FL,2021-11-06,forecast,32110.375199999995
FL,2021-11-07,forecast,36543.59180000001
FL,2021-11-08,forecast,36436.028399999996
FL,2021-11-09,forecast,32378.5966
FL,2021-11-10,forecast,32528.5362
FL,2021-11-11,forecast,32409.365
FL,2021-11-12,forecast,32368.8966
FL,2021-11-13,forecast,32669.1028
FL,2021-11-14,forecast,35957.706
FL,2021-11-15,forecast,32992.292799999996
FL,2021-11-16,forecast,32401.3984
FL,2021-11-17,forecast,32528.0198
FL,2021-11-18,forecast,32402.0936
FL,2021-11-19,forecast,31999.9244
FL,2021-11-20,forecast,31811.248199999995
FL,2021-11-21,forecast,35244.424000000006
FL,2021-11-22,forecast,32264.6628
FL,2021-11-23,forecast,32482.63
FL,2021-11-24,forecast,32415.788399999998
FL,2021-11-25,forecast,32428.7346
FL,2021-11-26,forecast,30973.786599999996
FL,2021-11-27,forecast,31695.303799999998
FL,2021-11-28,forecast,32097.183799999995
FL,2021-11-29,forecast,32525.230000000007
FL,2021-11-30,forecast,32031.925999999996
FL,2021-12-01,forecast,32597.2216
FL,2021-12-02,forecast,32469.134799999996
FL,2021-12-03,forecast,32437.5056
SD,2021-10-16,prediction,993.8512000000003
SD,2021-10-17,prediction,975.2336000000003
SD,2021-10-18,prediction,964.3754000000002
SD,2021-10-19,prediction,949.9436000000003
SD,2021-10-20,prediction,958.7830000000002
SD,2021-10-21,prediction,964.4394000000002
SD,2021-10-22,prediction,990.6118000000002
SD,2021-10-23,prediction,995.5438000000003
SD,2021-10-24,prediction,994.0856000000002
SD,2021-10-25,prediction,991.5686000000003
SD,2021-10-26,prediction,976.3142000000003
SD,2021-10-27,prediction,993.2544000000003
SD,2021-10-28,prediction,1008.2356000000002
SD,2021-10-29,prediction,1000.8172000000002
SD,2021-10-30,prediction,987.9284000000002
SD,2021-10-31,prediction,964.3776000000004
SD,2021-11-01,prediction,962.8608000000003
SD,2021-11-02,prediction,963.4054000000002
SD,2021-11-03,prediction,1004.3868000000003
SD,2021-11-04,prediction,999.2618000000001
SD,2021-11-05,prediction,992.6766000000002
SD,2021-11-06,forecast,960.5772000000003
SD,2021-11-07,forecast,963.2194000000003
SD,2021-11-08,forecast,971.8862000000003
SD,2021-11-09,forecast,996.7474000000003
SD,2021-11-10,forecast,999.3784000000002
SD,2021-11-11,forecast,1000.3402000000002
SD,2021-11-12,forecast,994.6744000000002
SD,2021-11-13,forecast,994.6162000000002
SD,2021-11-14,forecast,991.2376000000003
SD,2021-11-15,forecast,1005.6094000000003
SD,2021-11-16,forecast,998.1312000000001
SD,2021-11-17,forecast,1006.8096000000002
SD,2021-11-18,forecast,993.7834000000003
SD,2021-11-19,forecast,962.9904000000002
SD,2021-11-20,forecast,961.6282000000003
SD,2021-11-21,forecast,982.5410000000003
SD,2021-11-22,forecast,999.2972000000002
SD,2021-11-23,forecast,1000.7702000000002
SD,2021-11-24,forecast,997.5940000000003
SD,2021-11-25,forecast,957.8468000000001
SD,2021-11-26,forecast,954.9916000000002
SD,2021-11-27,forecast,956.2968000000003
SD,2021-11-28,forecast,999.4302000000004
SD,2021-11-29,forecast,1000.4086000000002
SD,2021-11-30,forecast,1001.1214000000001
SD,2021-12-01,forecast,994.1166000000002
SD,2021-12-02,forecast,990.4334000000002
SD,2021-12-03,forecast,987.3184000000002
TX,2021-10-16,prediction,16227.22
TX,2021-10-17,prediction,16424.448
TX,2021-10-18,prediction,16489.665
TX,2021-10-19,prediction,16516.212
TX,2021-10-20,prediction,16544.675
TX,2021-10-21,prediction,16437.535
TX,2021-10-22,prediction,16350.332
TX,2021-10-23,prediction,16391.705
TX,2021-10-24,prediction,16407.409
TX,2021-10-25,prediction,16545.422
TX,2021-10-26,prediction,17779.508
TX,2021-10-27,prediction,16595.223
TX,2021-10-28,prediction,17867.804
TX,2021-10-29,prediction,16349.818
TX,2021-10-30,prediction,16384.99
TX,2021-10-31,prediction,16379.988
TX,2021-11-01,prediction,16508.988
TX,2021-11-02,prediction,16571.722
TX,2021-11-03,prediction,16462.617
TX,2021-11-04,prediction,16507.989
TX,2021-11-05,prediction,16433.197
TX,2021-11-06,forecast,16388.412
TX,2021-11-07,forecast,16435.712
TX,2021-11-08,forecast,16514.603
TX,2021-11-09,forecast,16535.334
TX,2021-11-10,forecast,16533.376
TX,2021-11-11,forecast,16404.613
TX,2021-11-12,forecast,16673.261
TX,2021-11-13,forecast,16335.629
TX,2021-11-14,forecast,16402.229
TX,2021-11-15,forecast,16561.843
TX,2021-11-16,forecast,16574.979
TX,2021-11-17,forecast,16548.304
TX,2021-11-18,forecast,16457.29
TX,2021-11-19,forecast,16413.235
TX,2021-11-20,forecast,16364.138
TX,2021-11-21,forecast,16372.685
TX,2021-11-22,forecast,16491.825
TX,2021-11-23,forecast,16531.234
TX,2021-11-24,forecast,16517.143
TX,2021-11-25,forecast,16445.007
TX,2021-11-26,forecast,16412.001
TX,2021-11-27,forecast,16407.015
TX,2021-11-28,forecast,16386.047
TX,2021-11-29,forecast,16511.44
TX,2021-11-30,forecast,16560.326
TX,2021-12-01,forecast,16534.377
TX,2021-12-02,forecast,16459.308
TX,2021-12-03,forecast,16449.094
UT,2021-10-16,prediction,5764.451
UT,2021-10-17,prediction,5851.276
UT,2021-10-18,prediction,5550.046
UT,2021-10-19,prediction,5781.543
UT,2021-10-20,prediction,5840.782
UT,2021-10-21,prediction,5823.865
UT,2021-10-22,prediction,5839.915
UT,2021-10-23,prediction,5859.074
UT,2021-10-24,prediction,5890.746
UT,2021-10-25,prediction,3431.486
UT,2021-10-26,prediction,5730.875
UT,2021-10-27,prediction,5847.919
UT,2021-10-28,prediction,5819.889
UT,2021-10-29,prediction,5903.861
UT,2021-10-30,prediction,5880.743
UT,2021-10-31,prediction,5892.217
UT,2021-11-01,prediction,3813.057
UT,2021-11-02,prediction,5675.126
UT,2021-11-03,prediction,5797.783
UT,2021-11-04,prediction,5817.908
UT,2021-11-05,prediction,5814.681
UT,2021-11-06,forecast,5815.026
UT,2021-11-07,forecast,5817.796
UT,2021-11-08,forecast,5824.181
UT,2021-11-09,forecast,5404.842
UT,2021-11-10,forecast,5827.235
UT,2021-11-11,forecast,5838.337
UT,2021-11-12,forecast,5824.036
UT,2021-11-13,forecast,5789.372
UT,2021-11-14,forecast,5840.108
UT,2021-11-15,forecast,5877.443
UT,2021-11-16,forecast,5814.723
UT,2021-11-17,forecast,5709.205
UT,2021-11-18,forecast,5823.166
UT,2021-11-19,forecast,5827.836
UT,2021-11-20,forecast,5904.767
UT,2021-11-21,forecast,5814.483
UT,2021-11-22,forecast,5832.791
UT,2021-11-23,forecast,3457.412
UT,2021-11-24,forecast,5656.966
UT,2021-11-25,forecast,5800.967
UT,2021-11-26,forecast,5818.376
UT,2021-11-27,forecast,5823.082
UT,2021-11-28,forecast,5818.168
UT,2021-11-29,forecast,5822.794
UT,2021-11-30,forecast,5817.707
UT,2021-12-01,forecast,5219.702
UT,2021-12-02,forecast,5830.142
UT,2021-12-03,forecast,5825.306
VA,2021-10-16,prediction,5767.2244
VA,2021-10-17,prediction,5446.4184000000005
VA,2021-10-18,prediction,5393.910400000001
VA,2021-10-19,prediction,5753.0464
VA,2021-10-20,prediction,5456.9704
VA,2021-10-21,prediction,5586.200400000001
VA,2021-10-22,prediction,5602.2884
VA,2021-10-23,prediction,5601.1584
VA,2021-10-24,prediction,5602.2884
VA,2021-10-25,prediction,5310.4312
VA,2021-10-26,prediction,5564.4992
VA,2021-10-27,prediction,5583.4772
VA,2021-10-28,prediction,5563.6472
VA,2021-10-29,prediction,5612.1392000000005
VA,2021-10-30,prediction,5611.9352
VA,2021-10-31,prediction,5612.8404
VA,2021-11-01,prediction,5290.4364000000005
VA,2021-11-02,prediction,5559.200400000001
VA,2021-11-03,prediction,5569.5604
VA,2021-11-04,prediction,5750.5384
VA,2021-11-05,prediction,5570.722400000001
VA,2021-11-06,forecast,5606.0604
VA,2021-11-07,forecast,5607.5524000000005
VA,2021-11-08,forecast,5438.566400000001
VA,2021-11-09,forecast,5209.218800000001
VA,2021-11-10,forecast,5584.852800000001
VA,2021-11-11,forecast,5566.676800000001
VA,2021-11-12,forecast,5635.846800000001
VA,2021-11-13,forecast,5603.6764
VA,2021-11-14,forecast,5599.874400000001
VA,2021-11-15,forecast,5583.6412
VA,2021-11-16,forecast,5355.2592
VA,2021-11-17,forecast,5620.7932
VA,2021-11-18,forecast,5616.1072
VA,2021-11-19,forecast,5627.385200000001
VA,2021-11-20,forecast,5629.1792000000005
VA,2021-11-21,forecast,5668.599200000001
VA,2021-11-22,forecast,5637.4572
VA,2021-11-23,forecast,5381.7076
VA,2021-11-24,forecast,5633.0472
VA,2021-11-25,forecast,5621.9692000000005
VA,2021-11-26,forecast,5905.6292
VA,2021-11-27,forecast,5659.1232
VA,2021-11-28,forecast,5637.9952
VA,2021-11-29,forecast,5637.485600000001
VA,2021-11-30,forecast,5501.36
VA,2021-12-01,forecast,5223.733200000001
